Date,.DFMGI,.EGX30,.FTFADGI,.MSX30,.QSI,.SPX,.TASI,FR MENA
2019-07-05,11.927241596298177,8.14544210766572,5.802780622846058,10.710776663860614,5.049365716912286,2.7476150569794906,3.640285678555919,4.901341551061456
2019-07-12,11.733259765673653,8.63603853813746,5.659265346882168,10.684618848511748,4.9670661883387766,2.6394245802553327,3.499698528896536,4.763009365207369
2019-07-19,11.393335667992627,8.87193112848669,5.4757399119337915,11.08863626211054,5.092658168808155,2.7835424646039693,3.522648105661866,4.770682218276837
2019-07-26,10.947042862261016,8.98306425123392,5.217769281523749,11.058585761419284,5.013628869321902,2.7045957396712486,3.5850851374620594,4.780783775586734
2019-08-02,10.947474462264065,9.389508463179293,5.655072885257352,11.229586618654958,5.445559660903605,3.104995159044725,3.7629712157626787,5.025830213450234
2019-08-09,11.3775557385346,9.0013500046162,5.978794059914526,10.97981457664269,5.765602521066384,3.214564619346513,3.7926328436736627,5.157095877195158
2019-08-16,11.498064629686368,9.029282705059938,6.225838232930104,11.202603237385777,6.098497415896324,3.4656538860643096,3.9902424071154305,5.363641049325825
2019-08-23,11.667909931544807,9.056656928643928,6.325998156901332,10.716948428489221,5.881422635694521,3.548783992906084,3.998423578971564,5.357558348697372
2019-08-30,11.724558356023742,8.661819866903238,6.127832535088912,10.675262051836143,5.669881574991191,3.431432850913227,4.328571234863663,5.533685523168308
2019-09-06,11.682291555019207,8.572328337964299,6.167258181644193,10.675342401277303,5.612631120915958,3.33814458740638,4.260119485107212,5.505425304565072
2019-09-13,11.344822749973844,8.102790320467363,5.842645796479873,10.225474707133312,5.123156307581681,2.9456443667686463,4.081929209123788,5.280343592615327
2019-09-20,11.837464929805249,8.499708765655887,5.976731484587687,10.446734045797802,5.238408258391263,3.0949559805596962,4.148299584194432,5.4254829281319
2019-09-27,12.03111178169898,9.218324188977544,6.1656430995249,10.502922600095216,5.3847906009991,3.1788911701402967,4.158801513469129,5.482993502357901
2019-10-04,12.374792438941398,8.893473398497994,6.39063219351172,10.649334115841164,5.511224772066582,3.3314753677836935,4.401770082412592,5.653518526243512
2019-10-11,11.921690063149718,8.608062298995392,6.079466670896199,10.442389654894862,5.316555947051853,3.0654202423761747,4.335632219215114,5.504768352355944
2019-10-18,12.141146200146412,8.8382963325318,6.045331999292185,10.516130882069737,5.244616243877089,3.0421546677503324,4.381843213674502,5.5153192889867935
2019-10-25,12.052044137183925,8.631891987225968,5.911859496381126,10.469977542883997,5.279312694929859,2.922571851668507,4.192820371197295,5.387571321769797
2019-11-01,12.93237052620468,8.452303352679305,6.054985459826564,10.373497681353046,5.328510654272612,2.899489415774834,4.396767641627596,5.612769532870131
2019-11-08,13.046904458169365,8.29759767151597,5.778818593348865,10.051702725441245,5.068153790144615,2.6345469395380112,4.22937108319694,5.425292169820553
2019-11-15,13.275300681127275,8.560437728482734,5.836835254238329,10.133792277423,5.108809991259003,2.680682877387985,4.231108944519416,5.4478361878131185
2019-11-22,13.423730067037187,8.799652361572385,6.020329469424404,10.176458180566645,5.232633179631157,2.7379431134212258,4.177080924583737,5.450676605413451
2019-11-29,13.44750387209821,8.910238155640785,6.0575403999179045,10.250458208057728,5.313568904583618,2.6882916932478036,4.332366079265824,5.5412855504830505
2019-12-06,13.305439559241,8.87671065357004,5.966071329619339,10.353386210765752,5.10426194512219,2.61456951022455,4.2158545008503605,5.411377654195425
2019-12-13,13.180680188181077,9.129479740517432,6.026562664749769,10.369870013629393,5.19484528657974,2.6055611374491496,4.007042442136282,5.377734750380273
2019-12-20,12.843082243178257,8.648184547361081,5.831874475982365,10.557972087249956,5.0496700571127615,2.417430811214733,3.7107122055510624,5.075772270581127
2019-12-27,12.899336141554436,8.431933280709474,5.936583608621155,10.73250810282061,5.036455728353365,2.4373281064857935,3.7301700494871977,5.092786841350025
